"RecordIDS","AverageConsistency","Release_Date -Consistency","Release_Date -Values","Album_Genres-Consistency","Album_Genres-Values","Track_Name-Consistency","Track_Name-Values","Album_Name-Consistency","Album_Name-Values","Artists-Consistency","Artists-Values","Duration-Consistency","Duration-Values","Tempo-Consistency","Tempo-Values","Album_Type-Consistency","Album_Type-Values"
"musico_5198+spotify_41640","0.875","1.0","{1991-06-10T00:00|1991-06-10T00:00}","0.0","{[alternative rock]|[]}","1.0","{Kiss Them For Me|Kiss Them For Me}","1.0","{Superstition (Expanded Edition)|Superstition (Expanded Edition)}","1.0","{[siouxsie and the banshees]|[siouxsie and the banshees]}","1.0","{277.0}","1.0","{99.38700103759766}","1.0","{album|album}"
"musico_6136+spotify_42465","0.875","1.0","{1986-01-01T00:00|1986-01-01T00:00}","0.0","{[-]|[]}","1.0","{Welcome To The Boomtown|Welcome To The Boomtown}","1.0","{Boomtown|Boomtown}","1.0","{[david & david]|[david & david]}","1.0","{331.0}","1.0","{119.90499877929688}","1.0","{album|album}"
"musico_2920+spotify_39945","0.875","1.0","{2008-10-07T00:00|2008-10-07T00:00}","0.0","{[contemporary country]|[]}","1.0","{Can't Be Really Gone|Can't Be Really Gone}","1.0","{Greatest Hits, Vol. 3|Greatest Hits, Vol. 3}","1.0","{[tim mcgraw]|[tim mcgraw]}","1.0","{201.0}","1.0","{106.99400329589844}","1.0","{compilation|compilation}"
"deezer_20042+musico_7101+spotify_270","0.5833333333333333","0.0","{2011-05-13T00:00|1981-01-01T00:00|1981-07-08T00:00}","0.0","{[Pop]|[album rock]|[]}","0.0","{We Got The Beat (2011 Remaster)|We Got The Beat|We Got The Beat - 2011 Remaster}","0.6666666666666666","{Beauty And The Beat (30th Anniversary Deluxe Edition)|Beauty And The Beat|Beauty And The Beat (30th Anniversary Deluxe Edition)}","1.0","{[""the go-gos""]|[""the go-gos""]|[""the go-gos""]}","1.0","{151.0|151.0}","1.0","{151.39999389648438|152.0489959716797}","1.0","{album|album|album}"
"deezer_15000+musico_4396+spotify_40994","0.7916666666666666","0.6666666666666666","{1995-11-07T00:00|1995-01-01T00:00|1995-11-07T00:00}","0.0","{[Pop]|[bubblegum dance]|[]}","1.0","{Beautiful Life|Beautiful Life|Beautiful Life}","0.6666666666666666","{The Bridge|The Bridge (Remastered)|The Bridge}","1.0","{[ace of base]|[ace of base]|[ace of base]}","1.0","{221.0|221.0}","1.0","{135.11000061035156|135.01499938964844}","1.0","{album|album|album}"
"musico_1958+spotify_39221","0.75","0.0","{2010-04-26T00:00|2010-04-27T00:00}","0.0","{[atl hip hop]|[]}","1.0","{Don't Let Me Fall|Don't Let Me Fall}","1.0","{B.o.B Presents: The Adventures of Bobby Ray|B.o.B Presents: The Adventures of Bobby Ray}","1.0","{[b.o.b]|[b.o.b]}","1.0","{275.0}","1.0","{150.18699645996094}","1.0","{album|album}"
"deezer_15178+musico_1140+spotify_11985","0.875","1.0","{2012-12-07T00:00|2012-12-07T00:00|2012-12-07T00:00}","0.0","{[Pop]|[pop]|[]}","1.0","{Young Girls|Young Girls|Young Girls}","1.0","{Unorthodox Jukebox|Unorthodox Jukebox|Unorthodox Jukebox}","1.0","{[bruno mars]|[bruno mars]|[bruno mars]}","1.0","{228.0|228.0}","1.0","{126.0|125.98600006103516}","1.0","{album|album|album}"
"deezer_17182+musico_1766+spotify_29825","0.8333333333333333","1.0","{2010-11-02T00:00|2010-11-02T00:00|2010-11-02T00:00}","0.6666666666666666","{[]|[contemporary country]|[]}","1.0","{He Didn't Have to Be|He Didn't Have to Be|He Didn't Have to Be}","1.0","{Hits Alive|Hits Alive|Hits Alive}","1.0","{[brad paisley]|[brad paisley]|[brad paisley]}","1.0","{282.0|282.0}","0.0","{146.10000610351562|72.88800048828125}","1.0","{album|album|album}"
"musico_6798+spotify_43047","0.75","0.0","{1983-01-01T00:00|1983-09-25T00:00}","0.0","{[album rock]|[]}","1.0","{Caught in the Game|Caught in the Game}","1.0","{Caught in the Game|Caught in the Game}","1.0","{[survivor]|[survivor]}","1.0","{286.0}","1.0","{130.99000549316406}","1.0","{album|album}"
"musico_762+spotify_12488+spotify_38360","0.9166666666666666","1.0","{1985-04-22T00:00|1985-04-22T00:00|1985-04-22T00:00}","0.6666666666666666","{[funk]|[]|[]}","1.0","{Raspberry Beret|Raspberry Beret|Raspberry Beret}","0.6666666666666666","{Around The World In A Day|Around The World In A Day|Around the World in a Day}","1.0","{[prince]|[prince]|[prince]}","1.0","{215.0|215.0}","1.0","{120.75|120.75199890136719}","1.0","{album|album|album}"
"deezer_18512+musico_5376+spotify_41796","0.8333333333333334","0.6666666666666666","{2009-02-24T00:00|1990-01-01T00:00|1990-01-01T00:00}","0.0","{[Pop, Rock]|[freestyle]|[]}","1.0","{Each and Every Time|Each and Every Time|Each and Every Time}","1.0","{Love Child|Love Child|Love Child}","1.0","{[sweet sensation]|[sweet sensation]|[sweet sensation]}","1.0","{246.0|246.0}","1.0","{105.19999694824219|105.19400024414062}","1.0","{album|album|album}"
"musico_5557+spotify_41951","0.875","1.0","{1989-08-15T00:00|1989-08-15T00:00}","0.0","{[album rock]|[]}","1.0","{It's Not Enough|It's Not Enough}","1.0","{Love Among The Cannibals|Love Among The Cannibals}","1.0","{[starship]|[starship]}","1.0","{290.0}","1.0","{96.88200378417969}","1.0","{album|album}"
"deezer_16411+musico_2537+spotify_39659","0.8333333333333334","0.6666666666666666","{2005-11-07T00:00|2005-11-06T00:00|2005-11-07T00:00}","0.0","{[Pop, International Pop, Rock]|[contemporary country]|[]}","1.0","{Living in Fast Forward|Living in Fast Forward|Living in Fast Forward}","1.0","{The Road And The Radio|The Road And The Radio|The Road And The Radio}","1.0","{[kenny chesney]|[kenny chesney]|[kenny chesney]}","1.0","{211.0|211.0}","1.0","{116.80000305175781|116.96800231933594}","1.0","{album|album|album}"
"musico_131+spotify_37964","0.875","1.0","{2018-06-29T00:00|2018-06-29T00:00}","0.0","{[canadian hip hop]|[]}","1.0","{Survival|Survival}","1.0","{Scorpion|Scorpion}","1.0","{[drake]|[drake]}","1.0","{136.0}","1.0","{77.3239974975586}","1.0","{album|album}"
"deezer_14898+musico_544+spotify_38258","0.9166666666666666","0.6666666666666666","{2016-08-05T00:00|2015-08-07T00:00|2015-08-07T00:00}","0.6666666666666666","{[]|[contemporary country]|[]}","1.0","{Strip It Down|Strip It Down|Strip It Down}","1.0","{Kill The Lights (Deluxe)|Kill The Lights (Deluxe)|Kill The Lights (Deluxe)}","1.0","{[luke bryan]|[luke bryan]|[luke bryan]}","1.0","{241.0|241.0}","1.0","{137.80999755859375|137.96099853515625}","1.0","{album|album|album}"
"musico_407+spotify_12069","0.875","1.0","{2017-10-20T00:00|2017-10-20T00:00}","0.0","{[atl hip hop]|[]}","1.0","{Feed Me Dope|Feed Me Dope}","1.0","{SUPER SLIMEY|SUPER SLIMEY}","1.0","{[future]|[future, young thug]}","1.0","{166.0}","1.0","{150.01199340820312}","1.0","{album|album}"
"musico_297+spotify_27720+spotify_38083","0.6666666666666666","0.0","{2013-01-01T00:00|2013-08-30T00:00|2013-09-13T00:00}","0.6666666666666666","{[big room]|[]|[]}","1.0","{You Make Me|You Make Me|You Make Me}","0.0","{True|You Make Me|TRUE}","1.0","{[avicii]|[avicii]|[avicii]}","1.0","{232.0|233.0}","1.0","{125.01799774169922|124.98999786376953}","0.6666666666666666","{album|single|album}"
"musico_1601+spotify_26142","0.5","0.0","{2010-11-16T00:00|2010-09-10T00:00}","0.0","{[dance pop]|[]}","1.0","{Only Girl (In The World)|Only Girl (In The World)}","0.0","{Loud|Only Girl (In The World)}","1.0","{[rihanna]|[rihanna]}","1.0","{235.0}","1.0","{125.9280014038086}","0.0","{album|single}"
"musico_4615+spotify_41169","0.875","1.0","{1994-01-01T00:00|1994-01-01T00:00}","0.0","{[album rock]|[]}","1.0","{The Other Side|The Other Side}","1.0","{Big Ones|Big Ones}","1.0","{[aerosmith]|[aerosmith]}","1.0","{243.0}","1.0","{126.86000061035156}","1.0","{compilation|compilation}"
"deezer_6459+musico_3513+spotify_40378","0.7083333333333333","0.6666666666666666","{2002-03-11T00:00|2002-01-01T00:00|2002-01-01T00:00}","0.0","{[R&B]|[canadian pop]|[]}","1.0","{Take A Message|Take A Message|Take A Message}","1.0","{The Way I Feel|The Way I Feel|The Way I Feel}","1.0","{[remy shand]|[remy shand]|[remy shand]}","1.0","{243.0|243.0}","0.0","{160.1999969482422|80.03500366210938}","1.0","{album|album|album}"
"deezer_13770+spotify_32847","0.625","0.0","{2011-06-13T00:00|2010-03-30T00:00}","0.0","{[Pop, Folk]|[]}","1.0","{Draw Your Swords|Draw Your Swords}","0.0","{Down The Way (Deluxe Edition)|Down The Way}","1.0","{[angus & julia stone]|[angus & julia stone]}","1.0","{395.0|395.0}","1.0","{113.88999938964844|114.04199981689453}","1.0","{album|album}"
"deezer_23808+spotify_2409","0.75","1.0","{2018-11-02T00:00|2018-11-02T00:00}","0.0","{[Alternative]|[]}","1.0","{You Get Me So High|You Get Me So High}","1.0","{Hard To Imagine The Neighbourhood Ever Changing|Hard To Imagine The Neighbourhood Ever Changing}","1.0","{[the neighbourhood]|[the neighbourhood]}","1.0","{153.0|153.0}","0.0","{175.92999267578125|88.03600311279297}","1.0","{album|album}"
"deezer_16686+musico_3224+spotify_40166","0.75","0.6666666666666666","{2003-10-07T00:00|2003-01-01T00:00|2003-01-01T00:00}","0.6666666666666666","{[]|[outlaw country]|[]}","0.6666666666666666","{Wave on Wave (Album Version)|Wave on Wave|Wave on Wave}","1.0","{Wave On Wave|Wave On Wave|Wave On Wave}","1.0","{[pat green]|[pat green]|[pat green]}","1.0","{244.0|244.0}","0.0","{0.0|103.552001953125}","1.0","{album|album|album}"
"deezer_19662+spotify_19660","0.75","0.0","{1984-04-08T00:00|1984-08-21T00:00}","0.0","{[Pop]|[]}","1.0","{99 Luftballons|99 Luftballons}","1.0","{99 Luftballons|99 Luftballons}","1.0","{[nena]|[nena]}","1.0","{232.0|233.0}","1.0","{193.1999969482422|193.10000610351562}","1.0","{album|album}"
"musico_6165+spotify_25065+spotify_42492","0.875","0.6666666666666666","{1999-03-01T00:00|2000-01-01T00:00|1999-03-01T00:00}","0.6666666666666666","{[disco]|[]|[]}","1.0","{Cherish|Cherish|Cherish}","0.6666666666666666","{The Very Best Of Kool & The Gang (Reissue)|20th Century Masters: The Millennium Collection: Best Of Kool & The Gang|The Very Best Of Kool & The Gang (Reissue)}","1.0","{[kool & the gang]|[kool & the gang]|[kool & the gang]}","1.0","{239.0|238.0}","1.0","{95.18800354003906|95.18599700927734}","1.0","{compilation|compilation|compilation}"
"deezer_22470+spotify_18165","0.5","0.0","{2010-03-30T00:00|1990-04-03T00:00}","0.0","{[Rock]|[]}","1.0","{A Song for You|A Song for You}","0.0","{Donny Hathaway|A Donny Hathaway Collection}","1.0","{[donny hathaway]|[donny hathaway]}","1.0","{325.0|325.0}","0.0","{134.6999969482422|100.19599914550781}","1.0","{album|album}"
"deezer_21808+musico_5871+spotify_42227","0.8333333333333333","1.0","{1992-11-09T00:00|1992-11-09T00:00|1992-11-09T00:00}","0.0","{[Pop]|[dance pop]|[]}","1.0","{Dark Lady|Dark Lady|Dark Lady}","1.0","{Cher's Greatest Hits: 1965-1992|Cher's Greatest Hits: 1965-1992|Cher's Greatest Hits: 1965-1992}","1.0","{[cher]|[cher]|[cher]}","1.0","{209.0|207.0}","1.0","{145.60000610351562|147.0590057373047}","0.6666666666666666","{album|compilation|compilation}"
"deezer_15869+musico_1859+spotify_39133","0.875","1.0","{2009-12-15T00:00|2009-12-15T00:00|2009-12-15T00:00}","0.0","{[R&B]|[hip pop]|[]}","1.0","{Doesn't Mean Anything|Doesn't Mean Anything|Doesn't Mean Anything}","1.0","{The Element Of Freedom|The Element Of Freedom|The Element Of Freedom}","1.0","{[alicia keys]|[alicia keys]|[alicia keys]}","1.0","{272.0|272.0}","1.0","{103.9000015258789|103.96800231933594}","1.0","{album|album|album}"
"deezer_23684+musico_10131+spotify_999","0.7083333333333333","0.6666666666666666","{1995-06-20T00:00|1967-03-10T00:00|1967-03-10T00:00}","0.0","{[Pop]|[classic soul]|[]}","1.0","{Respect|Respect|Respect}","1.0","{I Never Loved a Man the Way I Love You|I Never Loved a Man the Way I Love You|I Never Loved a Man the Way I Love You}","1.0","{[aretha franklin]|[aretha franklin]|[aretha franklin]}","1.0","{147.0|147.0}","0.0","{0.0|114.94999694824219}","1.0","{album|album|album}"
"musico_4868+spotify_41371","0.875","1.0","{1993-01-01T00:00|1993-01-01T00:00}","0.0","{[reggae fusion]|[]}","1.0","{Informer|Informer}","1.0","{12 Inches Of Snow|12 Inches Of Snow}","1.0","{[snow]|[snow]}","1.0","{268.0}","1.0","{98.1449966430664}","1.0","{album|album}"
"deezer_15416+musico_1430+spotify_38806","0.875","1.0","{2012-06-20T00:00|2012-06-20T00:00|2012-06-20T00:00}","0.0","{[Alternative]|[alternative metal]|[]}","1.0","{BURN IT DOWN|BURN IT DOWN|BURN IT DOWN}","1.0","{LIVING THINGS|LIVING THINGS|LIVING THINGS}","1.0","{[linkin park]|[linkin park]|[linkin park]}","1.0","{230.0|230.0}","1.0","{110.0|110.00599670410156}","1.0","{album|album|album}"
"musico_5407+spotify_41824","0.875","1.0","{1989-06-27T00:00|1989-06-27T00:00}","0.0","{[adult standards]|[]}","1.0","{How Am I Supposed to Live Without You|How Am I Supposed to Live Without You}","1.0","{Soul Provider|Soul Provider}","1.0","{[michael bolton]|[michael bolton]}","1.0","{255.0}","1.0","{140.2729949951172}","1.0","{album|album}"
"musico_4850+spotify_41354","0.875","1.0","{1992-03-18T00:00|1992-03-18T00:00}","0.0","{[miami bass]|[]}","1.0","{Dazzey Duks|Dazzey Duks}","1.0","{Dazzey Duks|Dazzey Duks}","1.0","{[duice]|[duice]}","1.0","{244.0}","1.0","{132.1719970703125}","1.0","{single|single}"
"deezer_17206+spotify_30699","0.875","1.0","{2020-01-17T00:00|2020-01-17T00:00}","0.0","{[Pop]|[]}","1.0","{What A Man Gotta Do|What A Man Gotta Do}","1.0","{What A Man Gotta Do|What A Man Gotta Do}","1.0","{[jonas brothers]|[jonas brothers]}","1.0","{180.0|180.0}","1.0","{112.95999908447266|113.03900146484375}","1.0","{single|single}"
"deezer_18525+musico_5327+spotify_41748","0.875","1.0","{1990-03-23T00:00|1990-03-23T00:00|1990-03-23T00:00}","0.0","{[Pop]|[mellow gold]|[]}","1.0","{Time for Letting Go|Time for Letting Go|Time for Letting Go}","1.0","{A View From 3rd Street|A View From 3rd Street|A View From 3rd Street}","1.0","{[jude cole]|[jude cole]|[jude cole]}","1.0","{255.0|259.0}","1.0","{109.4000015258789|109.49099731445312}","1.0","{album|album|album}"
"deezer_4820+spotify_30200","0.75","1.0","{2009-07-07T00:00|2009-07-07T00:00}","0.0","{[Alternative, Rock]|[]}","1.0","{Weightless|Weightless}","0.0","{Nothing Personal|Nothing Personal (Deluxe Version)}","1.0","{[all time low]|[all time low]}","1.0","{198.0|198.0}","1.0","{181.3000030517578|181.07400512695312}","1.0","{album|album}"
"deezer_14511+musico_226+spotify_38029","0.8333333333333334","1.0","{2018-01-26T00:00|2018-01-26T00:00|2018-01-26T00:00}","0.0","{[Rap/Hip Hop]|[atl hip hop]|[]}","0.6666666666666666","{Higher We Go (Intro)|Higher We Go - Intro|Higher We Go - Intro}","1.0","{Culture II|Culture II|Culture II}","1.0","{[migos]|[migos]|[migos]}","1.0","{255.0|255.0}","1.0","{152.0|152.0070037841797}","1.0","{album|album|album}"
"musico_736+spotify_38352","0.875","1.0","{2014-09-09T00:00|2014-09-09T00:00}","0.0","{[contemporary country]|[]}","1.0","{Hell Of A Night|Hell Of A Night}","1.0","{Where It's At|Where It's At}","1.0","{[dustin lynch]|[dustin lynch]}","1.0","{190.0}","1.0","{85.05400085449219}","1.0","{album|album}"
"deezer_17634+musico_3118+spotify_40094","0.7916666666666666","0.6666666666666666","{2007-01-01T00:00|2005-11-11T00:00|2005-11-11T00:00}","0.0","{[Pop]|[alternative rock]|[]}","1.0","{Ironic|Ironic|Ironic}","1.0","{The Collection (Standard Edition)|The Collection (Standard Edition)|The Collection (Standard Edition)}","1.0","{[alanis morissette]|[alanis morissette]|[alanis morissette]}","1.0","{228.0|228.0}","1.0","{170.8000030517578|170.65199279785156}","0.6666666666666666","{album|compilation|compilation}"
"deezer_14380+musico_230+spotify_38033","0.75","1.0","{2018-08-10T00:00|2018-08-10T00:00|2018-08-10T00:00}","0.0","{[Rap/Hip Hop]|[rap]|[]}","1.0","{Taking A Walk|Taking A Walk|Taking A Walk}","1.0","{LIFE'S A TRIP|LIFE'S A TRIP|LIFE'S A TRIP}","1.0","{[trippie redd]|[trippie redd]|[trippie redd]}","1.0","{121.0|121.0}","0.0","{162.1300048828125|81.03099822998047}","1.0","{album|album|album}"
"deezer_2676+musico_2085+spotify_36483","0.75","1.0","{2008-11-14T00:00|2008-11-14T00:00|2008-11-14T00:00}","0.0","{[Pop]|[dance pop]|[]}","1.0","{Single Ladies (Put a Ring on It)|Single Ladies (Put a Ring on It)|Single Ladies (Put a Ring on It)}","1.0","{I AM...SASHA FIERCE|I AM...SASHA FIERCE|I AM...SASHA FIERCE}","1.0","{[beyoncé]|[beyoncé]|[beyoncé]}","1.0","{193.0|193.0}","0.0","{97.0999984741211|193.43699645996094}","1.0","{album|album|album}"
"musico_938+spotify_38476","0.875","1.0","{2015-06-26T00:00|2015-06-26T00:00}","0.0","{[dance pop]|[]}","1.0","{coffee|coffee}","1.0","{Wildheart (Deluxe Version)|Wildheart (Deluxe Version)}","1.0","{[miguel]|[miguel]}","1.0","{286.0}","1.0","{80.98500061035156}","1.0","{album|album}"
"musico_6846+spotify_43089","0.875","1.0","{1983-07-14T00:00|1983-07-14T00:00}","0.0","{[classic soul]|[]}","1.0","{Get It Right|Get It Right}","1.0","{Get It Right (Expanded Edition)|Get It Right (Expanded Edition)}","1.0","{[aretha franklin]|[aretha franklin]}","1.0","{375.0}","1.0","{122.33799743652344}","1.0","{album|album}"
"musico_1896+spotify_39163","0.875","1.0","{2010-01-01T00:00|2010-01-01T00:00}","0.0","{[contemporary country]|[]}","1.0","{Up On The Ridge|Up On The Ridge}","1.0","{Up On The Ridge|Up On The Ridge}","1.0","{[dierks bentley]|[dierks bentley]}","1.0","{214.0}","1.0","{111.60900115966797}","1.0","{album|album}"
"deezer_26217+spotify_6677","0.375","0.0","{2002-01-08T00:00|2002-01-01T00:00}","0.0","{[Electro, Dance, Pop]|[]}","1.0","{Starry Eyed Surprise|Starry Eyed Surprise}","0.0","{Starry Eyed Surprise|Bunkka}","1.0","{[paul oakenfold, shifty shellshock]|[paul oakenfold]}","0.0","{191.0|228.0}","1.0","{103.0999984741211|103.21099853515625}","0.0","{ep|album}"
"deezer_14459+musico_621+musico_623+spotify_38293+spotify_38294","0.8083333333333332","0.8","{2016-06-15T00:00|2016-06-10T00:00|2016-06-10T00:00|2016-06-10T00:00|2016-06-10T00:00}","0.4","{[Rap/Hip Hop]|[chicago rap]|[chicago rap]|[]|[]}","0.6","{Famous|Fade|Famous|Fade|Famous}","1.0","{The Life Of Pablo|The Life Of Pablo|The Life Of Pablo|The Life Of Pablo|The Life Of Pablo}","1.0","{[kanye west]|[kanye west]|[kanye west]|[kanye west]|[kanye west]}","1.0","{196.0|193.0|196.0}","0.6666666666666666","{173.7100067138672|105.99800109863281|173.93499755859375}","1.0","{album|album|album|album|album}"
"deezer_4699+spotify_10669","0.875","0.0","{1996-08-13T00:00|1996-01-01T00:00}","1.0","{[]|[]}","1.0","{Another Space Song|Another Space Song}","1.0","{Fantastic Planet|Fantastic Planet}","1.0","{[failure]|[failure]}","1.0","{310.0|310.0}","1.0","{84.19999694824219|84.31800079345703}","1.0","{album}"
"musico_1797+spotify_39087","0.875","1.0","{2010-06-25T00:00|2010-06-25T00:00}","0.0","{[dance pop]|[]}","1.0","{Double Vision|Double Vision}","1.0","{Streets Of Gold|Streets Of Gold}","1.0","{[3oh!3]|[3oh!3]}","1.0","{190.0}","1.0","{120.04100036621094}","1.0","{album|album}"
"deezer_14235+musico_16+spotify_37884","0.875","1.0","{2018-08-03T00:00|2018-08-03T00:00|2018-08-03T00:00}","0.0","{[Rap/Hip Hop]|[pop]|[]}","1.0","{HOUSTONFORNICATION|HOUSTONFORNICATION|HOUSTONFORNICATION}","1.0","{ASTROWORLD|ASTROWORLD|ASTROWORLD}","1.0","{[travis scott]|[travis scott]|[travis scott]}","1.0","{217.0|217.0}","1.0","{160.25|160.04200744628906}","1.0","{album|album|album}"
"musico_1694+spotify_39002","0.875","1.0","{2010-09-13T00:00|2010-09-13T00:00}","0.0","{[dance pop]|[]}","1.0","{Love Faces|Love Faces}","1.0","{Passion, Pain & Pleasure|Passion, Pain & Pleasure}","1.0","{[trey songz]|[trey songz]}","1.0","{243.0}","1.0","{119.77799987792969}","1.0","{album|album}"
"deezer_23757+spotify_26689","0.625","0.0","{2021-10-01T00:00|1996-02-13T00:00}","0.0","{[Rap/Hip Hop]|[]}","1.0","{Picture Me Rollin'|Picture Me Rollin'}","1.0","{All Eyez On Me|All Eyez On Me}","1.0","{[2pac, big syke, c-po, danny boy]|[2pac]}","1.0","{314.0|314.0}","0.0","{0.0|95.90499877929688}","1.0","{album|album}"
"deezer_15747+musico_1783+spotify_25869+spotify_34065","0.7395833333333333","0.5","{2010-05-28T00:00|2010-02-26T00:00|2010-03-01T00:00|2010-02-26T00:00}","0.5","{[Pop]|[dance pop]|[]|[]}","1.0","{Ridin' Solo|Ridin' Solo|Ridin' Solo|Ridin' Solo}","0.5","{Ridin' Solo|Jason Derulo (International)|Jason Derulo (Deluxe Audio)|Jason Derulo (International)}","1.0","{[jason derulo]|[jason derulo]|[jason derulo]|[jason derulo]}","1.0","{215.0|215.0|215.0}","0.6666666666666666","{179.8000030517578|89.33799743652344|89.33799743652344}","0.75","{ep|album|album|album}"
